TSTNO| VEHNO| OCCLOC| OCCLOCD| OCCTYP| OCCTYPD| OCCAGE| OCCSEX| OCCSEXD| OCCHT| OCCWT| MTHCAL| MTHCALD| DUMSIZ| DUMSIZD| DUMMAN| DUMMOD| DUMDSC| HH| HW| HR| HS| CD| CS| AD| HD| KD| HB| NB| CB| KB| SEPOSN| SEPOSND| CNTRH1| CNTRH1D| CNTRH2| CTRH2D| CNTRC1| CNTRC1D| CNTRC2| CNTRC2D| CNTRL1| CNTRL1D| CTRL2| CNTRL2D| HIC| T1| T2| CLIP3M| LFEM| RFEM| CSI| LBELT| SBELT| TTI| PELVG| OCCCOM 
5055|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 506|||0|0|0|0|0|0|0|0|0|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|OT|OTHER|NO|NONE|24|43.5|53.5|0|-47|-63|0|0|0|0|0|HEAD TO HEADREST; LEGS TO STEERING WHEEL
5056|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 516|||0|0|0|0|0|0|0|0|0|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|SC|STEERING COLUMN|NO|NONE|13|79.5|94.5|0|-23|-400|0|0|0|0|0|HEAD TO VISOR
5057|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 511|||0|0|0|0|0|0|0|0|0|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|OT|OTHER|NO|NONE|9|42.4|57.4|0|-37|-52|0|0|0|0|0|HEAD TO VISOR; LEGS TO STEERING WHEEL
5058|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 506|||0|0|0|0|0|0|0|0|0|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|OT|OTHER|NO|NONE|32|120.6|134.7|0|-51|-59|0|0|0|0|0|HEAD TO HEADREST; LEGS TO STEERING WHEEL
5061|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|ASTC, S/N: 169||ADDL. INSTR.: FEMUR 6-AXIS LOAD CELL; REDUNDANT HEAD & CHEST|445|740|220|320|550|355|135|165|155|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|573|61.44|96.56|48|-2366|-3508|462|0|0|0|0|HIC=36MS HIC; 15 MS HIC=383; CNTRH2=D-RING, HEAD RESTRAINT
5062|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|ASTC, S/N: 169||ADDL. INSTR.: FEMUR 6-AXIS LOAD CELL|355|665|210|320|530|315|150|150|188|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|461|68.16|104.16|41|-319|-727|397|0|0|0|0|HIC=36MS HIC; 15 MS HIC=312; CNTRH2=HEAD RESTRAINT
5063|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|HUMANETICS, S/N: 230|UNMODIFIED|NO COMMENTS|335|580|175|338|556|329|122|202|178|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|171|89.36|125.36|36.8|-6955|-6798|186|0|0|0|0|HIC=36MS; CNTRH2=SUN VISOR, WINDSHIELD
5064|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|ALDERSON, S/N: 314|UNMODIFIED|NO COMMENTS|461|684|220|311|561|365|140|193|160|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|SW|STEERING WHEEL|DP|DASHPANEL|NO|NONE|189|95.84|131.84|31.8|-4742|-6188|165|0|0|0|0|HIC=36 MS; CNTRH2=SUNVISOR, HEADLINER, A-PILLAR & WINDSHIELD
5068|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 511|||341|739|252|351|454|229|156|236|86|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|51|89.2|104.2|0|-2490|-4653|0|0|0|0|0|
5069|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|ALDERSON, S/N: 314|UNMODIFIED|NO COMMENTS|405|675|215|350|520|335|143|203|162|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|95|76.4|112.4|41.3|-5536|-5210|203|0|0|0|0|HIC=36 MS; CNTRH2=SIDE HEADER & SUN VISOR
5070|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|ALDERSON, S/N: 314|UNMODIFIED|NO COMMENTS|425|529|204|310|555|0|110|139|154|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|339|99.2|125.36|35.6|-3923|-4639|221|0|0|0|0|HIC=36 MS
5071|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 505|||279|578|259|368|436|199|199|206|107|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|172|69.5|84.5|49|-3505|-3242|0|0|0|0|0|HEAD TO HEADREST
5073|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|ASTC, S/N: 169||ADDL. INSTR.: FEMUR 6-AXIS LOAD CELL; REDUNDANT HEAD & CHEST|420|550|215|298|535|320|115|175|155|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|540|58.48|92.64|47.9|-3722|-3474|510|0|0|0|0|HIC=36MS HIC; 15 MS HIC=354; CNTRH2=SEAT BACK, HEAD REST.
5074|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 506|||0|0|0|0|0|0|0|0|0|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|OT|OTHER|NO|NONE|15|5.5|11.8|0|-28|-47|0|0|0|0|0|HEAD TO HEADREST; LEGS TO STEERING WHEEL
5076|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 511|||0|0|0|0|0|0|0|0|0|0|0|0|0|RW|REARWARD OF CENTER POSITION|OT|OTHER|BP|B PILLAR|AB|AIR BAG|NO|NONE|OT|OTHER|NO|NONE|15|7.9|22.9|0|-61|-31|0|0|0|0|0|HEAD TO HEADREST AND B-PILLAR; LEGS TO STEERING WHEEL
5078|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 505|||0|0|0|0|0|0|0|0|0|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|7|5.9|16.7|0|-59|-40|0|0|0|0|0|HEAD TO HEADREST
5080|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|FIRST TECHNOLOGY S/N 110|||418|590|230|322|538|323|107|137|173|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|191|72.8|108.8|28.8|-681|-726|0|3103|4102|0|0|HEAD TO HEADREST
5081|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|FIRST TECHNOLOGY S/N 110|||425|594|224|329|541|321|105|131|171|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|191|70.2|106.2|35.5|-3675|-3487|0|5126|4427|0|0|HEAD TO HEADREST
5085|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|FIRST TECHNOLOGY S/N 110|||386|554|213|302|521|300|121|178|170|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|OT|OTHER|273|64.1|97.9|38.2|-725|-2927|0|5826|5490|0|0|HEAD TO HEADREST; LEGS TO STEERING COLUMN
5086|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|FIRST TECHNOLOGY S/N 110|||384|544|214|307|516|295|115|184|163|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|OT|OTHER|199|73|109|29.6|-2026|-2833|0|3254|4844|0|0|HEAD TO HEADREST; LEGS TO STEERING COLUMN
5087|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|ASTC, S/N: 169||ADDL. INSTR.: REDUN. HEAD & CHEST ACCELS; FEMUR 6-AXIS LOAD CELL|495|800|270|300|580|320|120|160|180|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|NO|NONE|NO|NONE|DP|DASHPANEL|NO|NONE|864|63.28|87.4|39.1|-5366|-8720|359|0|0|0|0|HIC=36MS HIC; 15 MS HIC=733; CNTRH2=HEAD RESTRAINT
5090|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 505|||324|591|272|353|434|199|171|222|92|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|OT|OTHER|128|53.8|75.5|47.1|-3110|-3572|0|0|0|0|0|HEAD TO SUNVISOR; LEGS TO STEERING COLUMN
5092|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|MFG: VECTOR S/N:061|NO COMMENTS|NO COMMENTS|359|691|223|318|533|302|115|159|175|||||CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|DP|DASHPANEL|392|46.6|82.6|47.2|-2744|-2051|497|6238|7221|0|0|CNTRH2: HEAD RESTRAINT
5093|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 506|||0|0|0|0|0|0|0|0|0|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|11|8.5|21.1|0|-42|-26|0|0|0|0|0|HEAD TO VISOR
5095|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 506|||0|0|0|0|0|0|0|0|0|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|16|66.9|73.4|0|-52|-31|0|0|0|0|0|HEAD TO VISOR
5102|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 506|||0|0|0|0|0|0|0|0|0|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|4|26.6|41.6|0|-54|-87|0|0|0|0|0|
5104|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 511|||320|696|255|373|445|224|166|156|112|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|79|58.7|94.7|33.2|-3469|-3837|0|0|0|0|0|HEAD TO HEADREST
5109|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|FIRST TECHNOLOGY S/N 110|||473|719|258|329|562|319|124|170|168|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|439|65.1|95.3|41.5|-8142|-5799|0|2287|5126|0|0|HEAD TO HEADREST
5110|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|FIRST TECHNOLOGY S/N 110|||453|684|254|385|548|299|129|169|158|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|815|73.1|98.1|41.8|-5030|-7550|0|2261|3233|0|0|HEAD TO HEADREST
5111|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|FIRST TECHNOLOGY S/N 110|||410|672|190|330|564|390|123|155|191|0|0|0|0|CN|CENTER POSITION|SW|STEERING WHEEL|HC|CHEST|NO|NONE|NO|NONE|DP|DASHPANEL|NO|NONE|258|105.5|125.6|20.2|-1579|-703|0|2718|3807|0|0|HEAD TO CHEST THEN HEADREST
5112|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|FIRST TECHNOLOGY S/N 110|||349|634|232|341|558|301|138|146|172|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|OT|OTHER|518|70.6|98.6|46.4|-5397|-5290|0|5334|2968|0|0|HEAD TO HEADREST; LEGS TO STEERING COLUMN
5113|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|FIRST TECHNOLOGY S/N 110|||441|636|281|374|578|322|131|165|188|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|328|66.1|102.1|40.3|-5900|-4494|0|4733|3532|0|0|HEAD TO HEADREST
5116|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|FIRST TECHNOLOGY S/N 110|||357|671|221|332|564|298|130|159|182|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|OT|OTHER|687|78.1|98.9|44.8|-2471|-6117|0|3092|2733|0|0|HEAD TO HEADREST; LEGS TO STEERING COLUMN
5117|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|MFG: VECTOR S/N:061|NO COMMENTS|NO COMMENTS|335|576|197|303|502|306|115|130|148|||||CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|DP|DASHPANEL|391|66.6|102.6|38.9|-786|-2424|410|9368|5507|0|0|CNTRH2: HEAD RESTRAINT
5119|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 511|||0|0|0|0|0|0|0|0|0|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|28|25.4|40.4|0|-48|-45|0|0|0|0|0|HEAD TO HEADREST
5120|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 505|||0|0|0|0|0|0|0|0|0|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|11|76.5|91.5|0|-362|-375|0|0|0|0|0|HEAD TO VISOR
5121|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 506|||0|0|0|0|0|0|0|0|0|0|0|0|0|RW|REARWARD OF CENTER POSITION|HW|HEADER - WINDSHIELD|OT|OTHER|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|160|73.8|76.6|0|-140|-179|0|0|0|0|0|HEAD TO HEADREST
5122|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 516|||0|0|0|0|0|0|0|0|0|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|31|129|144|0|-26|-34|0|0|0|0|0|HEAD TO HEADREST
5130|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|FIRST TECHNOLOGY S/N 065|||554|789|198|343|570|335|148|159|181|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|216|50.8|86.8|37.2|-4167|-2974|0|5255|0|0|0|HEAD TO HEADREST
5131|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOBY S/N 505|||0|0|0|0|0|0|0|0|0|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|7|12.1|23.2|0|-56|-60|0|0|0|0|0|HEAD TO VISOR
5132|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 506|||0|0|0|0|0|0|0|0|0|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|OT|OTHER|NO|NONE|9|5.9|6.4|0|0|0|0|0|0|0|0|HEAD TO HEADREST; LEGS TO STEERING WHEEL
5133|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 511|||0|0|0|0|0|0|0|0|0|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|SC|STEERING COLUMN|NO|NONE|8|25.8|40.8|0|-54|-39|0|0|0|0|0|HEAD TO HEADREST
5134|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 506|||327|609|274|367|438|203|156|223|95|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|OT|OTHER|NO|NONE|72|78.2|93.2|44|-3306|-3828|0|0|0|0|0|HEAD TO VISOR; LEGS TO KNEE BOLSTER
5135|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 505|||496|872|307|380|452|198|156|211|97|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|157|64|79|48|-4054|-4216|0|0|0|0|0|HEAD ON HEADREST
5136|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|95|95 PERCENTILE|FIRST TECHNOLOGY SAFETY SYSTEMS, S/N:058|UNMODIFIED|N0 COMMENTS|495|802|285|330|660|402|90|130|172|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|187|79.2|94.2|38.6|-3196|-2654|0|6077|5235|0|0|NO COMMENTS
5137|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|95|95 PERCENTILE|FIRST TECHNOLOGY SAFETY SYSTEMS, S/N:159|UNMODIFIED|N0 COMMENTS|515|655|264|350|610|360|60|158|150|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|575|70.7|85.7|46|-4632|-3658|0|7094|4972|0|0|NO COMMENTS
5138|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|95|95 PERCENTILE|FIRST TECHNOLOGY SAFETY SYSTEMS, S/N:058|UNMODIFIED|N0 COMMENTS|430|655|220|310|635|295|50|110|190|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|HS|HEADER - SIDE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|382|72.4|87.4|38.2|-2259|-6042|0|8188|4648|0|0|NO COMMENTS
5139|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|95|95 PERCENTILE|FIRST TECHNOLOGY SAFETY SYSTEMS, S/N:159|UNMODIFIED|N0 COMMENTS|485|830|245|340|610|400|75|90|185|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|589|85|100|39.5|-610|-3119|0|8454|4477|0|0|CNTRH2: HEAD CONTACTED ROOF ON REBOUND
5140|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|95|95 PERCENTILE|FIRST TECHNOLOGY SAFETY SYSTEMS, S/N:058|UNMODIFIED|N0 COMMENTS|600|750|280|330|645|455|95|145|200|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|803|85.9|100.9|56.2|-7254|-8456|0|5217|5631|0|0|NO COMMENTS
5141|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|HS|SIDE IMPACT DUMMY|50|50 PERCENTILE|FIRST TECHNOLOGY S/N 110|||374|517|212|318|516|299|119|181|172|0|0|0|0|CN|CENTER POSITION|OT|OTHER|NO|NONE|NO|NONE|NO|NONE|DP|DASHPANEL|SC|STEERING COLUMN|36|78.7|114.7|21|-1568|-195|0|2936|3916|0|0|HEAD TO HEADREST
5142|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|HS|SIDE IMPACT DUMMY|50|50 PERCENTILE|FIRST TECHNOLOGY S/N 110|||356|636|231|334|561|299|140|140|193|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|SC|STEERING COLUMN|61|80.3|116.3|16.8|-951|-198|0|2249|3004|0|0|HEAD TO HEADREST
5143|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY, S/N: 416||ADDITIONAL INSTRUMENTATION:  REDUN. HEAD & CHEST ACCELS. THOR FLX LEGS|275|640|265|390|405|155|145|200|45|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|285|45.92|81.92|37.5|-2748|-4605|287|0|0|0|0|HIC=36MS HIC; 15 MS HIC=153; CNTRH2=HEAD RESTRAINT
5144|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY, S/N: 416||ADDIT. INSTR.:  RED. HEAD & CHEST ACCEL.; LWR NECK;  THOR FLX LWR LEGS|374|705|290|370|486|235|175|218|74|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|112|71.52|107.52|32.4|-1820|-1769|283|0|0|0|0|HIC=36MS HIC; 15 MS HIC=57; CNTRH2=HEAD RESTRAINT
5145|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY, S/N: 416||ADDITIONAL INSTRUMENTATION:  REDUN. HEAD & CHEST ACCELS.|270|612|235|352|403|173|186|163|96|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|280|92.96|99.84|32.1|-1135|-1133|283|0|0|0|0|HIC=36MS HIC; 15 MS HIC=280
5146|1|01|LEFT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|HS|SIDE IMPACT DUMMY|50|50 PERCENTILE|FIRST TECHNOLOGY S/N 110|||459|717|256|345|554|300|128|174|172|0|0|0|0|CN|CENTER POSITION|SR|STEERING WHEEL RIM|OT|OTHER|NO|NONE|NO|NONE|DP|DASHPANEL|NO|NONE|46|87|123|22.5|-4652|-3001|0|2005|4721|0|0|HEAD TO HEADREST
