TSTNO| VEHNO| OCCLOC| OCCLOCD| OCCTYP| OCCTYPD| OCCAGE| OCCSEX| OCCSEXD| OCCHT| OCCWT| MTHCAL| MTHCALD| DUMSIZ| DUMSIZD| DUMMAN| DUMMOD| DUMDSC| HH| HW| HR| HS| CD| CS| AD| HD| KD| HB| NB| CB| KB| SEPOSN| SEPOSND| CNTRH1| CNTRH1D| CNTRH2| CTRH2D| CNTRC1| CNTRC1D| CNTRC2| CNTRC2D| CNTRL1| CNTRL1D| CTRL2| CNTRL2D| HIC| T1| T2| CLIP3M| LFEM| RFEM| CSI| LBELT| SBELT| TTI| PELVG| OCCCOM 
5134|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 511|||369|647|287|338|410|0|161|219|95|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|OT|OTHER|NO|NONE|67|141.8|154.6|29|-4483|-3842|0|0|0|0|0|LEGS TO GLOVEBOX
5135|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 516|||572|951|313|368|424|0|171|205|134|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|158|72|87|40|-5341|-4739|0|0|0|0|0|HEAD ON HEADREST
5136|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|95|95 PERCENTILE|FIRST TECHNOLOGY SAFETY SYSTEMS, S/N:159|UNMODIFIED|N0 COMMENTS|510|805|280|320|690|0|35|135|160|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|222|86.3|101.3|36.5|-5083|-5317|0|5731|6234|0|0|NO COMMENTS
5137|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|95|95 PERCENTILE|FIRST TECHNOLOGY SAFETY SYSTEMS, S/N:058|UNMODIFIED|N0 COMMENTS|500|640|205|310|690|0|10|165|195|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|513|75.7|90.7|42.8|-6888|-5558|0|8804|5158|0|0|NO COMMENTS
5138|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|95|95 PERCENTILE|FIRST TECHNOLOGY SAFETY SYSTEMS, S/N:159|UNMODIFIED|N0 COMMENTS|440|660|250|320|655|0|35|110|200|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|242|82|97|35.6|-1596|-6042|0|9440|5720|0|0|NO COMMENTS
5139|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|95|95 PERCENTILE|FIRST TECHNOLOGY SAFETY SYSTEMS, S/N:058|UNMODIFIED|N0 COMMENTS|445|745|235|350|678|0|65|120|265|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|272|82.7|97.7|46.1|-3683|-3084|0|8164|5563|0|0|NO COMMENTS
5140|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|95|95 PERCENTILE|FIRST TECHNOLOGY SAFETY SYSTEMS, S/N:159|UNMODIFIED|N0 COMMENTS|630|760|275|330|550|0|2|125|170|0|0|0|0|RW|REARWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|587|92.8|107.8|46.1|-5792|-5349|0|4809|5172|0|0|NO COMMENTS
5141|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|HS|SIDE IMPACT DUMMY|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 324|||335|527|262|339|404|0|169|217|114|0|0|0|0|FW|FORWARD OF CENTER POSITION|OT|OTHER|NO|NONE|NO|NONE|NO|NONE|DP|DASHPANEL|OT|OTHER|31|93.4|129.4|17.4|-677|-1061|0|1216|1712|0|0|HEAD TO HEADREST
5142|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|HS|SIDE IMPACT DUMMY|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 324|||285|632|243|348|440|0|181|179|105|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|52|71.4|107.4|20.5|-79|-783|0|1052|1234|0|0|HEAD TO HEADREST
5143|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|DENTON, S/N: 048||ADDITIONAL INSTRUMENTATION:  REDUN. HEAD & CHEST ACCELS.|256|640|236|357|335|0|153|200|72|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|NO|NONE|NO|NONE|DP|DASHPANEL|NO|NONE|410|52.64|83.04|42|-3774|-3018|333|0|0|0|0|HIC=36MS HIC; 15 MS HIC=291; CNTRH2=HEAD RESTRAINT
5144|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|DENTON, S/N: 048||ADDITIONAL INSTRUMENTATION:  REDUN. HEAD & CHEST ACCELS.; LOWER NECK|376|719|285|349|430|0|185|220|77|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|368|58.16|94.16|38.1|-3311|-3590|297|0|0|0|0|HIC=36MS HIC; 15 MS HIC=234; CNTRH2=HEAD RESTRAINT
5145|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|DENTON, S/N: 048||ADDITIONAL INSTRUMENTATION:  REDUN. HEAD & CHEST ACCELS.|264|603|234|349|413|0|202|182|122|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|331|52.24|88.24|38.2|-1598|-319|348|0|0|0|0|HIC=36MS HIC; 15 MS HIC=182
5146|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|HS|SIDE IMPACT DUMMY|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 324|||396|724|324|317|395|0|167|210|105|0|0|0|0|FW|FORWARD OF CENTER POSITION|OT|OTHER|NO|NONE|NO|NONE|NO|NONE|DP|DASHPANEL|NO|NONE|38|84.3|120.3|17.8|-1739|-1316|0|1149|2027|0|0|HEAD TO HEADREST
5149|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 506|||304|591|282|349|435|0|158|235|115|0|0|0|0|FW|FORWARD OF CENTER POSITION|WS|WINDSHIELD|DP|DASHPANEL|NO|NONE|NO|NONE|DP|DASHPANEL|NO|NONE|1050|84.8|92.7|68|-3963|-2661|0|0|0|0|0|
5150|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|VECTOR, S/N:035|UNMODIFIED|N0 COMMENTS|300|565|265|345|640|0|30|135|160|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|450|55.1|91.1|40.8|0|-433|0|7020|6591|0|0|NO COMMENTS
5151|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|HS|SIDE IMPACT DUMMY|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 324|||315|535|261|343|385|0|150|152|62|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|122|99|131.2|12.9|-473|-439|0|642|1753|0|0|HEAD TO HEADREST
5152|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 505|||361|632|277|341|445|0|149|159|87|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|53|70.9|85.9|27|-3954|-3345|0|0|0|0|0|LEFT/RIGHT LEG TO DASHPANEL
5154|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 505|||294|577|260|340|398|0|148|210|61|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|217|65.2|80.2|46|-4643|-3767|0|0|0|0|0|HEAD TO HEADREST; LEFT/RIGHT LEG TO DASHPANEL
5155|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 506|||314|651|239|347|388|0|169|238|77|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|102|64.3|79.3|35|-4115|-4756|0|0|0|0|0|LEFT/RIGHT LEG TO DASHPANEL
5156|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|HS|SIDE IMPACT DUMMY|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 324|||368|632|324|375|364|0|180|200|103|0|0|0|0|FW|FORWARD OF CENTER POSITION|OT|OTHER|NO|NONE|NO|NONE|NO|NONE|DP|DASHPANEL|NO|NONE|49|102.9|138.9|17.6|-1317|-1253|0|923|1781|0|0|HEAD TO HEADREST
5158|1|02|RIGHT FRONT SEAT|HT|HYBRID III DUMMY WITH THOR LX LEGS|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|FIRST TECHNOLOGY SAFETY SYSTEMS, S/N:045|UNMODIFIED|N0 COMMENTS|395|550|245|287|553|0|25|185|120|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|525|54.5|69.5|66.6|-7647|-8065|0|0|0|0|0|NO COMMENTS
5159|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|VECTOR, S/N:034|UNMODIFIED|N0 COMMENTS|410|700|260|355|610|0|65|155|185|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|382|58.4|94.4|39.2|-3735|-350|0|9318|4381|0|0|NO COMMENTS
5160|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|M|MALE|0|0|H3|HYBRID III|50|50 PERCENTILE|FIRST TECHNOLOGY S/N 65|||317|545|177|271|555|0|97|126|135|0|0|0|0|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|OT|OTHER|NO|NONE|332|63.3|99.3|42.2|-1930|-1312|0|7657|4711|0|0|HEAD TO HEADREST; LEGS TO GLOVEBOX
5161|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|HS|SIDE IMPACT DUMMY|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 324|||360|697|258|330|450|0|188|205|109|0|0|0|0|FW|FORWARD OF CENTER POSITION|OT|OTHER|NO|NONE|NO|NONE|NO|NONE|DP|DASHPANEL|NO|NONE|26|75|111|17.3|-515|-110|0|1325|2279|0|0|HEAD TO HEADREST
5163|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|0|F|FEMALE|0|0|H3|HYBRID III|05|5 PERCENTILE|FIRST TECHNOLOGY S/N 505|||382|782|302|373|376|0|205|270|116|0|0|0|0|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|74|76.9|91.9|40|-4791|-4129|0|0|0|0|0|HEAD TO HEADREST
5164|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|99|M|MALE|999|999|OT|OTHER|50|50 PERCENTILE|FIRST TECHNOLOGY|UNMODIFIED|S/N : 280|366|684|255|335|545|9999|121|150|100|9999|9999|9999|9999|CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|302|77.8|113.8|34.9|-3512|-2728|9999|5835|4209|9|9|LAST CALIBRATION DATE : FEB/03
5165|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|99|M|MALE|999|999|OT|OTHER|50|50 PERCENTILE|FIRST TECHNOLOGY|UNMODIFIED|S/N : 280|450|720|295|385|510|9999|165|225|97|9999|9999|9999|9999|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|536|71.4|107.4|38.7|-3243|-3800|9999|6108|4358|9|9|LAST CALIBRATION DATE : FEB/03
5166|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|99|M|MALE|999|999|OT|OTHER|50|50 PERCENTILE|FIRST TECHNOLOGY|UNMODIFIED|S/N : 280|440|685|242|315|525|9999|98|150|90|9999|9999|9999|9999|CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|346|73.7|109.7|33.7|-2757|-2345|9999|5642|4780|9|9|LAST CALIBRATION DATE : FEB/03
5167|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|99|M|MALE|999|999|OT|OTHER|50|50 PERCENTILE|FIRST TECHNOLOGY|UNMODIFIED|S/N : 280|325|615|233|325|500|9999|118|135|110|9999|9999|9999|9999|CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|398|62.1|98.1|36.7|-2039|-1089|9999|5644|5898|9|9|LAST CALIBRATION DATE : FEB/03
5168|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|99|M|MALE|999|999|OT|OTHER|50|50 PERCENTILE|FIRST TECHNOLOGY|UNMODIFIED|S/N : 280|658|833|346|370|535|9999|95|178|23|9999|9999|9999|9999|CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|339|63.5|99.5|37.1|-4195|-1693|9999|3646|5294|9|9|LAST CALIBRATION DATE : FEB/03
5169|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|99|M|MALE|999|999|OT|OTHER|50|50 PERCENTILE|FIRST TECHNOLOGY|UNMODIFIED|S/N : 280|320|535|244|322|470|9999|90|130|120|9999|9999|9999|9999|CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|336|59.9|95.3|41.3|-1406|-1297|9999|8977|6242|9|9|LAST CALIBRATION DATE : FEB/03
5170|1|02|RIGHT FRONT SEAT|HT|HYBRID III DUMMY WITH THOR LX LEGS|99|M|MALE|999|999|OT|OTHER|50|50 PERCENTILE|FIRST TECHNOLOGY|UNMODIFIED|S/N : 280|295|570|225|310|460|9999|110|125|65|9999|9999|9999|9999|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|151|92.6|128.6|30.2|-2589|-878|9999|2160|5851|9|9|LAST CALIBRATION DATE : FEB/03
5171|1|02|RIGHT FRONT SEAT|HT|HYBRID III DUMMY WITH THOR LX LEGS|99|F|FEMALE|999|999|OT|OTHER|05|5 PERCENTILE|FIRST TECHNOLOGY|UNMODIFIED|S/N : 104|405|835|325|380|352|9999|95|260|80|9999|9999|9999|9999|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|399|57.7|93.7|41.2|-3256|-1340|9999|3849|4673|9|9|LAST CALIBRATION DATE : APR/03
5172|1|02|RIGHT FRONT SEAT|HT|HYBRID III DUMMY WITH THOR LX LEGS|99|F|FEMALE|999|999|OT|OTHER|05|5 PERCENTILE|FIRST TECHNOLOGY|UNMODIFIED|S/N : 104|370|770|300|353|433|9999|148|160|60|9999|9999|9999|9999|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|644|63|94.2|40.7|-1133|-955|9999|6221|4306|9|9|LAST CALIBRATION DATE : APR/03
5173|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|99|M|MALE|999|999|OT|OTHER|50|50 PERCENTILE|FIRST TECHNOLOGY|UNMODIFIED|S/N : 280|325|580|206|295|494|9999|72|112|125|9999|9999|9999|9999|CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|318|69|105|41.2|-4144|-1159|9999|7157|4256|9|9|LAST CALIBRATION DATE : FEB/03
5174|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|99|M|MALE|999|999|OT|OTHER|50|50 PERCENTILE|FIRST TECHNOLOGY|UNMODIFIED|S/N : 280|320|556|206|325|495|9999|125|125|130|9999|9999|9999|9999|CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|177|63|99|44.9|-1599|-1562|9999|4670|6348|9|9|LAST CALIBRATION DATE : FEB/03
5175|1|02|RIGHT FRONT SEAT|HT|HYBRID III DUMMY WITH THOR LX LEGS|99|M|MALE|999|999|OT|OTHER|50|50 PERCENTILE|FIRST TECHNOLOGY|UNMODIFIED|S/N : 280|290|560|215|295|480|9999|120|126|105|9999|9999|9999|9999|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|NO|NONE|NO|NONE|NO|NONE|NO|NONE|167|70.2|106.2|22.7|-483|-490|9999|3080|5020|9|9|LAST CALIBRATION DATE : FEB/03
5176|1|02|RIGHT FRONT SEAT|HT|HYBRID III DUMMY WITH THOR LX LEGS|99|F|FEMALE|999|999|OT|OTHER|05|5 PERCENTILE|FIRST TECHNOLOGY|UNMODIFIED|S/N : 104|280|633|270|343|405|9999|165|160|60|9999|9999|9999|9999|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|NO|NONE|NO|NONE|NO|NONE|NO|NONE|161|66.3|102.3|26.5|-553|-508|9999|2356|4112|9|9|LAST CALIBRATION DATE : APR/03
5177|1|02|RIGHT FRONT SEAT|HT|HYBRID III DUMMY WITH THOR LX LEGS|99|F|FEMALE|999|999|OT|OTHER|05|5 PERCENTILE|FIRST TECHNOLOGY|UNMODIFIED|S/N : 104|370|707|320|365|415|9999|155|215|60|9999|9999|9999|9999|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|175|71.8|107.8|37.7|-1598|-2054|9999|2218|3175|9|9|LAST CALIBRATION DATE : APR/03
5178|1|02|RIGHT FRONT SEAT|HT|HYBRID III DUMMY WITH THOR LX LEGS|99|F|FEMALE|999|999|OT|OTHER|05|5 PERCENTILE|FIRST TECHNOLOGY|UNMODIFIED|S/N : 104|270|625|270|338|400|9999|170|150|55|9999|9999|9999|9999|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|NO|NONE|NO|NONE|NO|NONE|NO|NONE|82|70.3|106.3|18.2|-473|-444|9999|1518|2363|9|9|LAST CALIBRATION DATE : APR/03
5179|1|02|RIGHT FRONT SEAT|HT|HYBRID III DUMMY WITH THOR LX LEGS|99|M|MALE|999|999|OT|OTHER|50|50 PERCENTILE|FIRST TECHNOLOGY|UNMODIFIED|S/N : 280|305|575|225|300|500|9999|100|127|110|9999|9999|9999|9999|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|NO|NONE|NO|NONE|DP|DASHPANEL|NO|NONE|49|80.4|116.4|14.2|-430|-356|9999|1608|3264|9|9|LAST CALIBRATION DATE : FEB/03
5180|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|99|F|FEMALE|999|999|OT|OTHER|05|5 PERCENTILE|FIRST TECHNOLOGY|UNMODIFIED|S/N : 104|465|730|340|365|380|9999|102|245|30|9999|9999|9999|9999|FW|FORWARD OF CENTER POSITION|DP|DASHPANEL|NO|NONE|NO|NONE|NO|NONE|DP|DASHPANEL|NO|NONE|103|137.9|137.9|13.8|-1689|-1501|9999|864|2136|9|9|LAST CALIBRATION DATE : APR/03
5181|1|02|RIGHT FRONT SEAT|HT|HYBRID III DUMMY WITH THOR LX LEGS|99|M|MALE|999|999|OT|OTHER|50|50 PERCENTILE|FIRST TECHNOLOGY|UNMODIFIED|S/N : 280|250|526|240|345|515|9999|45|180|110|9999|9999|9999|9999|CN|CENTER POSITION|AB|AIR BAG|OC|ANOTHER OCCUPANT|AB|AIR BAG|NO|NONE|UN|UNKNOWN|DP|DASHPANEL|320|82.6|118.6|35.3|-1992|-1237|9999|4279|6222|9|9|LAST CALIBRATION DATE : FEB/03.
5182|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|99|M|MALE|999|999|OT|OTHER|50|50 PERCENTILE|FIRST TECHNOLOGY|UNMODIFIED|S/N : 280|340|680|230|335|500|9999|125|165|114|9999|9999|9999|9999|CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|249|74.9|110.9|38.5|-2372|-3538|9999|5486|3619|9|9|LAST CALIBRATION DATE : FEB/03.
5183|1|02|RIGHT FRONT SEAT|HT|HYBRID III DUMMY WITH THOR LX LEGS|99|F|FEMALE|999|999|OT|OTHER|05|5 PERCENTILE|FIRST TECHNOLOGY|UNMODIFIED|S/N : 104|365|660|285|375|435|9999|170|185|90|9999|9999|9999|9999|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|281|56.9|92.9|38.8|-967|-1666|9999|2398|5103|9|9|LAST CALIBRATION DATE : APR/03.
5184|1|02|RIGHT FRONT SEAT|HT|HYBRID III DUMMY WITH THOR LX LEGS|99|F|FEMALE|999|999|OT|OTHER|05|5 PERCENTILE|FIRST TECHNOLOGY|UNMODIFIED|S/N : 104|320|640|280|352|402|9999|80|220|30|9999|9999|9999|9999|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|474|61.9|91.8|42.4|-3436|-1711|9999|2359|4924|9|9|LAST CALIBRATION DATE : APR/03.
5185|1|02|RIGHT FRONT SEAT|HT|HYBRID III DUMMY WITH THOR LX LEGS|99|F|FEMALE|999|999|OT|OTHER|05|5 PERCENTILE|FIRST TECHNOLOGY|UNMODIFIED|S/N : 104|370|645|300|365|430|9999|170|185|40|9999|9999|9999|9999|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|NO|NONE|NO|NONE|655|57.2|87.9|39.8|-2507|-1592|9999|3664|4051|9|9|LAST CALIBRATION DATE : APR/03
5186|1|02|RIGHT FRONT SEAT|HT|HYBRID III DUMMY WITH THOR LX LEGS|99|F|FEMALE|999|999|OT|OTHER|05|5 PERCENTILE|FIRST TECHNOLOGY|UNMODIFIED|S/N : 104|370|695|320|370|410|9999|146|206|50|9999|9999|9999|9999|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|78|78.4|114.4|20.8|-1503|-1742|9999|1128|2214|9|9|LAST CALIBRATION DATE : APR/03
5187|1|02|RIGHT FRONT SEAT|HT|HYBRID III DUMMY WITH THOR LX LEGS|99|F|FEMALE|999|999|OT|OTHER|05|5 PERCENTILE|FIRST TECHNOLOGY|UNMODIFIED|S/N : 104|383|796|310|385|430|9999|97|244|80|9999|9999|9999|9999|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|317|58.1|94.1|42.7|-1488|-1289|9999|4367|4943|9|9|LAST CALIBRATION DATE : APR/03
5188|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|99|M|MALE|999|999|OT|OTHER|50|50 PERCENTILE|FIRST TECHNOLOGY|UNMODIFIED|S/N : 280|410|680|243|335|490|9999|110|112|95|9999|9999|9999|9999|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|229|88.1|124.1|28.1|-2083|-3126|9999|3699|4111|9|9|LAST CALIBRATION DATE : FEB/03
5189|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|99|M|MALE|999|999|OT|OTHER|50|50 PERCENTILE|FIRST TECHNOLOGY|UNMODIFIED|S/N : 280|310|573|205|300|485|9999|115|125|75|9999|9999|9999|9999|CN|CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|365|60.5|96.5|41.9|-3661|-3850|9999|5349|4506|9|9|LAST CALIBRATION DATE : FEB/03
5190|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|99|M|MALE|999|999|OT|OTHER|50|50 PERCENTILE|FIRST TECHNOLOGY|UNMODIFIED|S/N : 280|365|610|243|360|485|9999|40|123|80|9999|9999|9999|9999|CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|169|84.1|120.1|30.6|-4243|-1393|9999|4219|5288|9|9|LAST CALIBRATION DATE : FEB/03
5191|1|02|RIGHT FRONT SEAT|H3|HYBRID III DUMMY|99|M|MALE|999|999|OT|OTHER|50|50 PERCENTILE|FIRST TECHNOLOGY|UNMODIFIED|S/N : 280|370|630|245|340|535|9999|116|140|130|9999|9999|9999|9999|CN|CENTER POSITION|AB|AIR BAG|NO|NONE|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|205|78.2|114.2|36.6|-2818|-2028|9999|5933|4729|9|9|LAST CALIBRATION DATE : FEB/03
5192|1|02|RIGHT FRONT SEAT|HT|HYBRID III DUMMY WITH THOR LX LEGS|99|F|FEMALE|999|999|OT|OTHER|05|5 PERCENTILE|FIRST TECHNOLOGY|UNMODIFIED|S/N : 104|365|695|300|350|390|9999|140|205|27|9999|9999|9999|9999|FW|FORWARD OF CENTER POSITION|AB|AIR BAG|OT|OTHER|AB|AIR BAG|NO|NONE|DP|DASHPANEL|NO|NONE|46|78.4|114.4|18.2|-793|-823|9999|607|1600|9|9|LAST CALIBRATION DATE : APR/03
